not enough args for isData
19-Oct-2021 12:05:38 CDT  Initiating request to open file file:B2G-RunIIAutumn18DRPremix-GEN-SIM-RECO.root
19-Oct-2021 12:05:39 CDT  Successfully opened file file:B2G-RunIIAutumn18DRPremix-GEN-SIM-RECO.root
*** ELEMENT 58 of type 1
*** ELEMENT 59 of type 1
*** ELEMENT 60 of type 1
*** ELEMENT 61 of type 1
*** ELEMENT 62 of type 1
*** ELEMENT 63 of type 1
*** ELEMENT 64 of type 1
*** ELEMENT 65 of type 1
*** ELEMENT 66 of type 1
*** ELEMENT 67 of type 1
*** ELEMENT 68 of type 1
*** ELEMENT 69 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.144978,	3.10322,	0.613183,	0,	0
    ECAL (ieta,iphi) = 0.5,	369.539
*** ELEMENT 70 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.0987656,	1.63074,	0.725339,	-2.24384,	-2.13638
    ECAL (ieta,iphi) = -128.719,	247.46
*** ELEMENT 71 of type 1
*** ELEMENT 72 of type 1
*** ELEMENT 73 of type 1
*** ELEMENT 74 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.652893,	-0.598893,	0.710568,	-2.5782,	-0.152839
    ECAL (ieta,iphi) = -147.826,	360.805
*** ELEMENT 75 of type 1
*** ELEMENT 76 of type 1
*** ELEMENT 77 of type 1
*** ELEMENT 78 of type 1
*** ELEMENT 79 of type 1
*** ELEMENT 80 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.718375,	-0.645427,	0.436368,	-2.5548,	-2.98129
    ECAL (ieta,iphi) = -146.489,	199.18
*** ELEMENT 81 of type 1
*** ELEMENT 82 of type 1
*** ELEMENT 83 of type 1
*** ELEMENT 84 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.156987,	-2.32198,	0.503606,	-2.02717,	-0.770838
    ECAL (ieta,iphi) = -116.338,	325.491
*** ELEMENT 85 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.573846,	-1.98203,	0.591851,	-2.29857,	1.96112
    ECAL (ieta,iphi) = -131.847,	122.564
*** ELEMENT 86 of type 1
*** ELEMENT 87 of type 1
*** ELEMENT 88 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.669654,	-1.83734,	0.795158,	-0.905488,	-3.10989
    ECAL (ieta,iphi) = -52.2422,	191.831
*** ELEMENT 89 of type 1
*** ELEMENT 90 of type 1
*** ELEMENT 91 of type 1
*** ELEMENT 92 of type 1
*** ELEMENT 93 of type 1
*** ELEMENT 94 of type 1
*** ELEMENT 95 of type 1
*** ELEMENT 96 of type 1
*** ELEMENT 97 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.537188,	0.775204,	0.526434,	0,	0
    ECAL (ieta,iphi) = 0.5,	369.539
*** ELEMENT 98 of type 1
*** ELEMENT 99 of type 1
-----------------------------------------
----------- BLOCK 10 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 11 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 12 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 13 with 160 Elements -------------
*** ELEMENT 0 of type 5
*** ELEMENT 1 of type 5
*** ELEMENT 2 of type 5
*** ELEMENT 3 of type 5
*** ELEMENT 4 of type 5
*** ELEMENT 5 of type 5
*** ELEMENT 6 of type 5
*** ELEMENT 7 of type 5
*** ELEMENT 8 of type 5
*** ELEMENT 9 of type 5
*** ELEMENT 10 of type 5
*** ELEMENT 11 of type 5
*** ELEMENT 12 of type 5
*** ELEMENT 13 of type 5
*** ELEMENT 14 of type 5
*** ELEMENT 15 of type 5
*** ELEMENT 16 of type 5
*** ELEMENT 17 of type 5
*** ELEMENT 18 of type 5
*** ELEMENT 19 of type 5
*** ELEMENT 20 of type 5
*** ELEMENT 21 of type 5
*** ELEMENT 22 of type 5
*** ELEMENT 23 of type 5
*** ELEMENT 24 of type 5
*** ELEMENT 25 of type 5
*** ELEMENT 26 of type 5
*** ELEMENT 27 of type 5
*** ELEMENT 28 of type 5
*** ELEMENT 29 of type 5
*** ELEMENT 30 of type 5
*** ELEMENT 31 of type 5
*** ELEMENT 32 of type 5
*** ELEMENT 33 of type 5
*** ELEMENT 34 of type 5
*** ELEMENT 35 of type 5
*** ELEMENT 36 of type 5
*** ELEMENT 37 of type 5
*** ELEMENT 38 of type 5
*** ELEMENT 39 of type 5
*** ELEMENT 40 of type 5
*** ELEMENT 41 of type 5
*** ELEMENT 42 of type 5
*** ELEMENT 43 of type 5
*** ELEMENT 44 of type 5
*** ELEMENT 45 of type 5
*** ELEMENT 46 of type 5
*** ELEMENT 47 of type 5
*** ELEMENT 48 of type 5
*** ELEMENT 49 of type 5
*** ELEMENT 50 of type 4
*** ELEMENT 51 of type 4
*** ELEMENT 52 of type 4
*** ELEMENT 53 of type 4
*** ELEMENT 54 of type 4
*** ELEMENT 55 of type 3
*** ELEMENT 56 of type 3
*** ELEMENT 57 of type 3
*** ELEMENT 58 of type 3
*** ELEMENT 59 of type 3
*** ELEMENT 60 of type 3
*** ELEMENT 61 of type 3
*** ELEMENT 62 of type 2
*** ELEMENT 63 of type 2
*** ELEMENT 64 of type 2
*** ELEMENT 65 of type 2
*** ELEMENT 66 of type 2
*** ELEMENT 67 of type 2
*** ELEMENT 68 of type 2
*** ELEMENT 69 of type 1
*** ELEMENT 70 of type 1
*** ELEMENT 71 of type 1
*** ELEMENT 72 of type 1
*** ELEMENT 73 of type 1
*** ELEMENT 74 of type 1
*** ELEMENT 75 of type 1
*** ELEMENT 76 of type 1
*** ELEMENT 77 of type 1
*** ELEMENT 78 of type 1
*** ELEMENT 79 of type 1
*** ELEMENT 80 of type 1
*** ELEMENT 81 of type 1
*** ELEMENT 82 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = 0.28963,	1.2232,	0.568207,	2.59447,	-2.45813
    ECAL (ieta,iphi) = 148.755,	229.075
*** ELEMENT 83 of type 1
*** ELEMENT 84 of type 1
*** ELEMENT 85 of type 1
*** ELEMENT 86 of type 1
*** ELEMENT 87 of type 1
*** ELEMENT 88 of type 1
*** ELEMENT 89 of type 1
*** ELEMENT 90 of type 1
*** ELEMENT 91 of type 1
*** ELEMENT 92 of type 1
*** ELEMENT 93 of type 1
*** ELEMENT 94 of type 1
*** ELEMENT 95 of type 1
*** ELEMENT 96 of type 1
*** ELEMENT 97 of type 1
*** ELEMENT 98 of type 1
*** ELEMENT 99 of type 1
-----------------------------------------
----------- BLOCK 14 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 15 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 16 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 17 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 18 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 19 with 1 Elements -------------
*** ELEMENT 0 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.616919,	2.47225,	0.18319,	0,	0
    ECAL (ieta,iphi) = 0.5,	369.539
-----------------------------------------
----------- BLOCK 20 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 21 with 2 Elements -------------
*** ELEMENT 0 of type 5
****** HCAL Element with 1 hits,	 eta = 0.1305,	 phi = -2.39983,	 E = 1.2924
********* HCAL hit with (ieta,iphi,hitE) = 2,	45,	1.2924
*** ELEMENT 1 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = 0.0773984,	3.05515,	1.69012,	0.0362934,	-2.7785
    ECAL (ieta,iphi) = 2.57391,	210.768
-----------------------------------------
----------- BLOCK 22 with 29 Elements -------------
*** ELEMENT 0 of type 10
*** ELEMENT 1 of type 10
*** ELEMENT 2 of type 10
*** ELEMENT 3 of type 7
*** ELEMENT 4 of type 7
*** ELEMENT 5 of type 7
*** ELEMENT 6 of type 7
*** ELEMENT 7 of type 7
*** ELEMENT 8 of type 7
*** ELEMENT 9 of type 7
*** ELEMENT 10 of type 6
*** ELEMENT 11 of type 5
****** HCAL Element with 3 hits,	 eta = 0.305194,	 phi = 2.67781,	 E = 14.3551
********* HCAL hit with (ieta,iphi,hitE) = 4,	32,	6.87121
********* HCAL hit with (ieta,iphi,hitE) = 4,	31,	4.83473
********* HCAL hit with (ieta,iphi,hitE) = 4,	30,	2.64912
*** ELEMENT 12 of type 5
****** HCAL Element with 1 hits,	 eta = 0.3915,	 phi = 2.13803,	 E = 1.17138
********* HCAL hit with (ieta,iphi,hitE) = 5,	25,	1.17138
*** ELEMENT 13 of type 5
*** ELEMENT 14 of type 5
*** ELEMENT 15 of type 5
*** ELEMENT 16 of type 4
****** ECAL Element with 1 hits,	 eta = 0.25767,	 phi = 2.43716,	 E = 0.528536
********* ECAL hit with (ieta,iphi,hitE) = 15,	150,	0.528536
*** ELEMENT 17 of type 4
****** ECAL Element with 28 hits,	 eta = 0.244155,	 phi = 2.6821,	 E = 26.4164
********* ECAL hit with (ieta,iphi,hitE) = 13,	164,	8.13161
********* ECAL hit with (ieta,iphi,hitE) = 13,	165,	0.171617
********* ECAL hit with (ieta,iphi,hitE) = 13,	166,	1.14938
********* ECAL hit with (ieta,iphi,hitE) = 12,	167,	0.195031
********* ECAL hit with (ieta,iphi,hitE) = 12,	168,	0.161883
********* ECAL hit with (ieta,iphi,hitE) = 14,	168,	0.586211
********* ECAL hit with (ieta,iphi,hitE) = 14,	167,	1.76596
********* ECAL hit with (ieta,iphi,hitE) = 14,	166,	0.428395
********* ECAL hit with (ieta,iphi,hitE) = 14,	165,	1.82807
********* ECAL hit with (ieta,iphi,hitE) = 14,	164,	7.43856
********* ECAL hit with (ieta,iphi,hitE) = 14,	163,	0.713604
********* ECAL hit with (ieta,iphi,hitE) = 14,	162,	0.166686
********* ECAL hit with (ieta,iphi,hitE) = 15,	162,	0.734569
********* ECAL hit with (ieta,iphi,hitE) = 15,	163,	0.479696
********* ECAL hit with (ieta,iphi,hitE) = 15,	164,	2.74303
********* ECAL hit with (ieta,iphi,hitE) = 15,	165,	1.16088
********* ECAL hit with (ieta,iphi,hitE) = 15,	166,	0.196465
********* ECAL hit with (ieta,iphi,hitE) = 15,	167,	0.330326
********* ECAL hit with (ieta,iphi,hitE) = 16,	165,	0.408038
********* ECAL hit with (ieta,iphi,hitE) = 16,	164,	0.871888
********* ECAL hit with (ieta,iphi,hitE) = 16,	163,	2.46032
********* ECAL hit with (ieta,iphi,hitE) = 17,	163,	0.988976
********* ECAL hit with (ieta,iphi,hitE) = 17,	164,	0.32814
********* ECAL hit with (ieta,iphi,hitE) = 17,	165,	0.926912
********* ECAL hit with (ieta,iphi,hitE) = 17,	162,	0.331105
********* ECAL hit with (ieta,iphi,hitE) = 13,	163,	0.458424
********* ECAL hit with (ieta,iphi,hitE) = 11,	166,	0.2967
********* ECAL hit with (ieta,iphi,hitE) = 12,	165,	0.176372
*** ELEMENT 18 of type 4
****** ECAL Element with 21 hits,	 eta = 0.231328,	 phi = 2.73305,	 E = 10.7163
********* ECAL hit with (ieta,iphi,hitE) = 13,	165,	0.171617
********* ECAL hit with (ieta,iphi,hitE) = 13,	166,	1.14938
********* ECAL hit with (ieta,iphi,hitE) = 13,	167,	5.68924
********* ECAL hit with (ieta,iphi,hitE) = 12,	167,	0.195031
********* ECAL hit with (ieta,iphi,hitE) = 12,	168,	0.161883
********* ECAL hit with (ieta,iphi,hitE) = 13,	169,	0.142661
********* ECAL hit with (ieta,iphi,hitE) = 14,	169,	0.16643
********* ECAL hit with (ieta,iphi,hitE) = 14,	168,	0.586211
********* ECAL hit with (ieta,iphi,hitE) = 14,	167,	1.76596
********* ECAL hit with (ieta,iphi,hitE) = 14,	166,	0.428395
********* ECAL hit with (ieta,iphi,hitE) = 14,	165,	1.82807
********* ECAL hit with (ieta,iphi,hitE) = 14,	164,	7.43856
********* ECAL hit with (ieta,iphi,hitE) = 15,	164,	2.74303
********* ECAL hit with (ieta,iphi,hitE) = 15,	165,	1.16088
********* ECAL hit with (ieta,iphi,hitE) = 15,	166,	0.196465
********* ECAL hit with (ieta,iphi,hitE) = 15,	167,	0.330326
********* ECAL hit with (ieta,iphi,hitE) = 16,	165,	0.408038
********* ECAL hit with (ieta,iphi,hitE) = 16,	164,	0.871888
********* ECAL hit with (ieta,iphi,hitE) = 17,	167,	0.150462
********* ECAL hit with (ieta,iphi,hitE) = 11,	166,	0.2967
********* ECAL hit with (ieta,iphi,hitE) = 12,	165,	0.176372
*** ELEMENT 19 of type 4
****** ECAL Element with 22 hits,	 eta = 0.296117,	 phi = 2.69902,	 E = 13.4258
********* ECAL hit with (ieta,iphi,hitE) = 14,	166,	0.428395
********* ECAL hit with (ieta,iphi,hitE) = 14,	165,	1.82807
********* ECAL hit with (ieta,iphi,hitE) = 15,	162,	0.734569
********* ECAL hit with (ieta,iphi,hitE) = 15,	163,	0.479696
********* ECAL hit with (ieta,iphi,hitE) = 15,	164,	2.74303
********* ECAL hit with (ieta,iphi,hitE) = 15,	165,	1.16088
********* ECAL hit with (ieta,iphi,hitE) = 15,	166,	0.196465
********* ECAL hit with (ieta,iphi,hitE) = 15,	167,	0.330326
********* ECAL hit with (ieta,iphi,hitE) = 16,	165,	0.408038
********* ECAL hit with (ieta,iphi,hitE) = 16,	164,	0.871888
********* ECAL hit with (ieta,iphi,hitE) = 16,	163,	2.46032
********* ECAL hit with (ieta,iphi,hitE) = 17,	163,	0.988976
********* ECAL hit with (ieta,iphi,hitE) = 17,	164,	0.32814
********* ECAL hit with (ieta,iphi,hitE) = 17,	165,	0.926912
********* ECAL hit with (ieta,iphi,hitE) = 17,	166,	0.863312
********* ECAL hit with (ieta,iphi,hitE) = 17,	167,	0.150462
********* ECAL hit with (ieta,iphi,hitE) = 18,	167,	0.701613
********* ECAL hit with (ieta,iphi,hitE) = 18,	166,	1.85186
********* ECAL hit with (ieta,iphi,hitE) = 18,	165,	5.19714
********* ECAL hit with (ieta,iphi,hitE) = 18,	164,	0.193981
********* ECAL hit with (ieta,iphi,hitE) = 19,	166,	0.271386
********* ECAL hit with (ieta,iphi,hitE) = 17,	162,	0.331105
*** ELEMENT 20 of type 4
****** ECAL Element with 8 hits,	 eta = 0.179099,	 phi = 2.71718,	 E = 0.708496
********* ECAL hit with (ieta,iphi,hitE) = 13,	165,	0.171617
********* ECAL hit with (ieta,iphi,hitE) = 13,	166,	1.14938
********* ECAL hit with (ieta,iphi,hitE) = 12,	167,	0.195031
********* ECAL hit with (ieta,iphi,hitE) = 12,	168,	0.161883
********* ECAL hit with (ieta,iphi,hitE) = 13,	169,	0.142661
********* ECAL hit with (ieta,iphi,hitE) = 11,	166,	0.2967
********* ECAL hit with (ieta,iphi,hitE) = 10,	166,	0.410048
********* ECAL hit with (ieta,iphi,hitE) = 12,	165,	0.176372
*** ELEMENT 21 of type 4
****** ECAL Element with 2 hits,	 eta = 0.291954,	 phi = 2.91923,	 E = 2.09961
********* ECAL hit with (ieta,iphi,hitE) = 17,	178,	1.87831
********* ECAL hit with (ieta,iphi,hitE) = 17,	177,	0.221295
*** ELEMENT 22 of type 4
****** ECAL Element with 1 hits,	 eta = 0.292692,	 phi = 2.29881,	 E = 0.257119
********* ECAL hit with (ieta,iphi,hitE) = 17,	142,	0.257119
*** ELEMENT 23 of type 4
****** ECAL Element with 1 hits,	 eta = 0.30962,	 phi = 2.83803,	 E = 0.418639
********* ECAL hit with (ieta,iphi,hitE) = 18,	173,	0.418639
*** ELEMENT 24 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = 0.31901,	2.78712,	1.57465,	0.291658,	2.29433
    ECAL (ieta,iphi) = 17.1662,	141.604
*** ELEMENT 25 of type 1
*** ELEMENT 26 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = 0.269237,	2.68948,	8.85157,	0.22644,	2.77256
    ECAL (ieta,iphi) = 13.4394,	168.932
*** ELEMENT 27 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = 0.28319,	2.69902,	3.23339,	0.241477,	2.468
    ECAL (ieta,iphi) = 14.2987,	151.528
*** ELEMENT 28 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = 0.337274,	2.68824,	37.0797,	0.294847,	2.70773
    ECAL (ieta,iphi) = 17.3484,	165.227
-----------------------------------------
----------- BLOCK 23 with 20 Elements -------------
*** ELEMENT 0 of type 11
*** ELEMENT 1 of type 11
*** ELEMENT 2 of type 5
****** HCAL Element with 11 hits,	 eta = -0.11366,	 phi = -3.12349,	 E = 80.6729
********* HCAL hit with (ieta,iphi,hitE) = -2,	37,	41.9371 ******** SIGNIFICANT *******
********* HCAL hit with (ieta,iphi,hitE) = -2,	38,	1.34365
********* HCAL hit with (ieta,iphi,hitE) = -3,	38,	0.929775
********* HCAL hit with (ieta,iphi,hitE) = -1,	38,	3.86201
********* HCAL hit with (ieta,iphi,hitE) = -1,	37,	5.41773
********* HCAL hit with (ieta,iphi,hitE) = -1,	36,	1.36227
********* HCAL hit with (ieta,iphi,hitE) = -2,	35,	1.38256
********* HCAL hit with (ieta,iphi,hitE) = -2,	36,	23.6381 ******** SIGNIFICANT *******
********* HCAL hit with (ieta,iphi,hitE) = -3,	36,	0.864756
********* HCAL hit with (ieta,iphi,hitE) = -4,	36,	0.870642
********* HCAL hit with (ieta,iphi,hitE) = -2,	34,	1.20937
*** ELEMENT 3 of type 5
****** HCAL Element with 11 hits,	 eta = -0.0435,	 phi = 3.01069,	 E = 5.41398
********* HCAL hit with (ieta,iphi,hitE) = -2,	38,	1.34365
********* HCAL hit with (ieta,iphi,hitE) = -3,	38,	0.929775
********* HCAL hit with (ieta,iphi,hitE) = -1,	38,	3.86201
********* HCAL hit with (ieta,iphi,hitE) = -1,	37,	5.41773
********* HCAL hit with (ieta,iphi,hitE) = -1,	36,	1.36227
********* HCAL hit with (ieta,iphi,hitE) = -1,	35,	3.26895
********* HCAL hit with (ieta,iphi,hitE) = -2,	35,	1.38256
********* HCAL hit with (ieta,iphi,hitE) = -2,	36,	23.6381 ******** SIGNIFICANT *******
********* HCAL hit with (ieta,iphi,hitE) = -3,	36,	0.864756
********* HCAL hit with (ieta,iphi,hitE) = -4,	36,	0.870642
********* HCAL hit with (ieta,iphi,hitE) = -2,	34,	1.20937
*** ELEMENT 4 of type 5
****** HCAL Element with 1 hits,	 eta = -0.3045,	 phi = 2.66163,	 E = 1.01866
********* HCAL hit with (ieta,iphi,hitE) = -4,	31,	1.01866
*** ELEMENT 5 of type 5
****** HCAL Element with 1 hits,	 eta = -0.0435,	 phi = -2.83616,	 E = 1.14577
********* HCAL hit with (ieta,iphi,hitE) = -1,	40,	1.14577
*** ELEMENT 6 of type 5
****** HCAL Element with 1 hits,	 eta = -0.1305,	 phi = 2.57436,	 E = 1.27528
********* HCAL hit with (ieta,iphi,hitE) = -2,	30,	1.27528
*** ELEMENT 7 of type 5
****** HCAL Element with 1 hits,	 eta = 0.2175,	 phi = 2.92343,	 E = 1.55254
********* HCAL hit with (ieta,iphi,hitE) = 3,	34,	1.55254
*** ELEMENT 8 of type 4
****** ECAL Element with 3 hits,	 eta = -0.199878,	 phi = -2.9861,	 E = 2.03092
********* ECAL hit with (ieta,iphi,hitE) = -12,	200,	1.03773
********* ECAL hit with (ieta,iphi,hitE) = -12,	199,	0.543035
********* ECAL hit with (ieta,iphi,hitE) = -11,	200,	0.45015
*** ELEMENT 9 of type 4
****** ECAL Element with 16 hits,	 eta = -0.147125,	 phi = 3.11137,	 E = 7.46466
********* ECAL hit with (ieta,iphi,hitE) = -9,	188,	1.80937
********* ECAL hit with (ieta,iphi,hitE) = -10,	188,	0.201255
********* ECAL hit with (ieta,iphi,hitE) = -10,	189,	0.340715
********* ECAL hit with (ieta,iphi,hitE) = -10,	190,	1.09682
********* ECAL hit with (ieta,iphi,hitE) = -10,	191,	0.17041
********* ECAL hit with (ieta,iphi,hitE) = -10,	192,	0.219916
********* ECAL hit with (ieta,iphi,hitE) = -9,	191,	0.504282
********* ECAL hit with (ieta,iphi,hitE) = -9,	190,	1.10587
********* ECAL hit with (ieta,iphi,hitE) = -8,	190,	0.235424
********* ECAL hit with (ieta,iphi,hitE) = -8,	189,	1.43686
********* ECAL hit with (ieta,iphi,hitE) = -8,	188,	0.442897
********* ECAL hit with (ieta,iphi,hitE) = -8,	187,	0.199682
********* ECAL hit with (ieta,iphi,hitE) = -8,	186,	0.150807
********* ECAL hit with (ieta,iphi,hitE) = -7,	189,	0.449981
********* ECAL hit with (ieta,iphi,hitE) = -7,	190,	0.170243
********* ECAL hit with (ieta,iphi,hitE) = -6,	189,	0.151798
*** ELEMENT 10 of type 4
****** ECAL Element with 13 hits,	 eta = -0.148687,	 phi = -3.12366,	 E = 2.54313
********* ECAL hit with (ieta,iphi,hitE) = -10,	189,	0.340715
********* ECAL hit with (ieta,iphi,hitE) = -10,	190,	1.09682
********* ECAL hit with (ieta,iphi,hitE) = -10,	191,	0.17041
********* ECAL hit with (ieta,iphi,hitE) = -10,	192,	0.219916
********* ECAL hit with (ieta,iphi,hitE) = -9,	191,	0.504282
********* ECAL hit with (ieta,iphi,hitE) = -9,	190,	1.10587
********* ECAL hit with (ieta,iphi,hitE) = -8,	190,	0.235424
********* ECAL hit with (ieta,iphi,hitE) = -8,	189,	1.43686
********* ECAL hit with (ieta,iphi,hitE) = -7,	189,	0.449981
********* ECAL hit with (ieta,iphi,hitE) = -7,	190,	0.170243
********* ECAL hit with (ieta,iphi,hitE) = -6,	189,	0.151798
********* ECAL hit with (ieta,iphi,hitE) = -8,	192,	1.05935
********* ECAL hit with (ieta,iphi,hitE) = -8,	193,	0.406092
*** ELEMENT 11 of type 4
****** ECAL Element with 3 hits,	 eta = -0.129982,	 phi = -3.05479,	 E = 0.829309
********* ECAL hit with (ieta,iphi,hitE) = -8,	196,	0.312539
********* ECAL hit with (ieta,iphi,hitE) = -8,	195,	0.223139
********* ECAL hit with (ieta,iphi,hitE) = -7,	196,	0.293631
*** ELEMENT 12 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.10523,	-3.1364,	21.9308,	-0.149311,	3.11287
    ECAL (ieta,iphi) = -9.03208,	188.378
*** ELEMENT 13 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.036998,	1.39362,	1.08352,	-0.0872313,	2.14523
    ECAL (ieta,iphi) = -5.48464,	133.085
*** ELEMENT 14 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.158826,	-3.05832,	10.7238,	-0.202506,	-2.98983
    ECAL (ieta,iphi) = -12.0718,	198.692
*** ELEMENT 15 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.0341256,	-2.92177,	3.08712,	-0.0794168,	3.11826
    ECAL (ieta,iphi) = -5.0381,	188.686
*** ELEMENT 16 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.0881026,	3.10025,	7.4773,	-0.135744,	-3.07339
    ECAL (ieta,iphi) = -8.25679,	193.917
*** ELEMENT 17 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.0789092,	3.12901,	16.1133,	-0.129402,	-3.10719
    ECAL (ieta,iphi) = -7.89439,	191.985
*** ELEMENT 18 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.133449,	-3.06117,	3.997,	-0.178101,	3.03554
    ECAL (ieta,iphi) = -10.6772,	183.96
*** ELEMENT 19 of type 1
****** TRACK Element with (eta,phi,pt,etaEcal,phiEcal) = -0.03626,	2.51971,	1.46744,	-0.0800081,	3.04938
    ECAL (ieta,iphi) = -5.07189,	184.751
-----------------------------------------
----------- BLOCK 24 with 1 Elements -------------
*** ELEMENT 0 of type 1
-----------------------------------------
----------- BLOCK 25 with 11 Elements -------------
*** ELEMENT 0 of type 10
*** ELEMENT 1 of type 5
****** HCAL Element with 6 hits,	 eta = 0.739627,	 phi = 1.78407,	 E = 4.67013
********* HCAL hit with (ieta,iphi,hitE) = 9,	19,	11.1873 ******** SIGNIFICANT *******
********* HCAL hit with (ieta,iphi,hitE) = 9,	20,	1.31681
********* HCAL hit with (ieta,iphi,hitE) = 9,	21,	3.76009
********* HCAL hit with (ieta,iphi,hitE) = 10,	19,	1.00603
********* HCAL hit with (ieta,iphi,hitE) = 10,	18,	0.907103
********* HCAL hit with (ieta,iphi,hitE) = 8,	18,	2.14823
*** ELEMENT 2 of type 5
****** HCAL Element with 10 hits,	 eta = 0.730236,	 phi = 1.55073,	 E = 32.8104
********* HCAL hit with (ieta,iphi,hitE) = 9,	18,	11.431 ******** SIGNIFICANT *******
********* HCAL hit with (ieta,iphi,hitE) = 9,	19,	11.1873 ******** SIGNIFICANT *******
********* HCAL hit with (ieta,iphi,hitE) = 9,	20,	1.31681
********* HCAL hit with (ieta,iphi,hitE) = 10,	19,	1.00603
********* HCAL hit with (ieta,iphi,hitE) = 10,	18,	0.907103
********* HCAL hit with (ieta,iphi,hitE) = 9,	17,	1.63232
********* HCAL hit with (ieta,iphi,hitE) = 9,	16,	1.12045
********* HCAL hit with (ieta,iphi,hitE) = 8,	17,	2.04535
********* HCAL hit with (ieta,iphi,hitE) = 8,	18,	2.14823
********* HCAL hit with (ieta,iphi,hitE) = 7,	17,	0.925843
*** ELEMENT 3 of type 4
****** ECAL Element with 3 hits,	 eta = 0.762571,	 phi = 1.72726,	 E = 1.17176
********* ECAL hit with (ieta,iphi,hitE) = 45,	109,	0.560842
********* ECAL hit with (ieta,iphi,hitE) = 44,	109,	0.376395
********* ECAL hit with (ieta,iphi,hitE) = 43,	110,	0.234526
*** ELEMENT 4 of type 4
****** ECAL Element with 17 hits,	 eta = 0.746254,	 phi = 1.5168,	 E = 36.1805
********* ECAL hit with (ieta,iphi,hitE) = 43,	98,	11.9844 ******** SIGNIFICANT *******
********* ECAL hit with (ieta,iphi,hitE) = 43,	99,	0.853708
